system:index,delta_NDMI,delta_NDVI,.geo
4724,-0.053107172,-0.039377153,"{""type"":""MultiPoint"",""coordinates"":[]}"
4725,-0.048523292,-0.043837965,"{""type"":""MultiPoint"",""coordinates"":[]}"
4726,-0.06414715,-0.054776967,"{""type"":""MultiPoint"",""coordinates"":[]}"
4727,-0.055235736,-0.06382507,"{""type"":""MultiPoint"",""coordinates"":[]}"
4728,-0.06033382,-0.05720538,"{""type"":""MultiPoint"",""coordinates"":[]}"
4729,-0.05523561,-0.046712995,"{""type"":""MultiPoint"",""coordinates"":[]}"
4730,-0.05523561,-0.046712995,"{""type"":""MultiPoint"",""coordinates"":[]}"
4731,-0.052745506,-0.048690677,"{""type"":""MultiPoint"",""coordinates"":[]}"
4732,-0.0544592,-0.07888481,"{""type"":""MultiPoint"",""coordinates"":[]}"
4733,-0.028886408,-0.049289405,"{""type"":""MultiPoint"",""coordinates"":[]}"
4734,-0.04104677,-0.037292242,"{""type"":""MultiPoint"",""coordinates"":[]}"
4735,-0.020035774,-0.036735654,"{""type"":""MultiPoint"",""coordinates"":[]}"
4736,-0.020035774,-0.036735654,"{""type"":""MultiPoint"",""coordinates"":[]}"
4737,-0.029757053,-0.05297035,"{""type"":""MultiPoint"",""coordinates"":[]}"
4738,-0.021530986,-0.055846393,"{""type"":""MultiPoint"",""coordinates"":[]}"
4739,-0.013109535,-0.06802273,"{""type"":""MultiPoint"",""coordinates"":[]}"
4740,-0.031049341,-0.06122595,"{""type"":""MultiPoint"",""coordinates"":[]}"
4741,-0.034908444,-0.063200474,"{""type"":""MultiPoint"",""coordinates"":[]}"
4742,-0.053865194,-0.06357819,"{""type"":""MultiPoint"",""coordinates"":[]}"
4743,-0.037211508,-0.053786755,"{""type"":""MultiPoint"",""coordinates"":[]}"
4744,-0.037211508,-0.053786755,"{""type"":""MultiPoint"",""coordinates"":[]}"
4745,-0.009188771,-0.034780383,"{""type"":""MultiPoint"",""coordinates"":[]}"
4746,-0.04563819,0.010075808,"{""type"":""MultiPoint"",""coordinates"":[]}"
4747,0.0033833086,0.00900197,"{""type"":""MultiPoint"",""coordinates"":[]}"
4748,-0.025595725,0.004615009,"{""type"":""MultiPoint"",""coordinates"":[]}"
4749,-0.026438445,-0.005441129,"{""type"":""MultiPoint"",""coordinates"":[]}"
4750,0.00617522,9.355545E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
4751,-0.085054934,-0.037694573,"{""type"":""MultiPoint"",""coordinates"":[]}"
4752,-0.085054934,-0.037694573,"{""type"":""MultiPoint"",""coordinates"":[]}"
4753,-0.033187076,-0.049931943,"{""type"":""MultiPoint"",""coordinates"":[]}"
4754,-0.08271316,-0.058318675,"{""type"":""MultiPoint"",""coordinates"":[]}"
4755,-0.054461464,-0.059327602,"{""type"":""MultiPoint"",""coordinates"":[]}"
4756,-0.014100701,-0.05021596,"{""type"":""MultiPoint"",""coordinates"":[]}"
4757,0.0015234649,-0.03828782,"{""type"":""MultiPoint"",""coordinates"":[]}"
4758,0.0015234649,-0.03828782,"{""type"":""MultiPoint"",""coordinates"":[]}"
4759,0.04188481,0.0030332208,"{""type"":""MultiPoint"",""coordinates"":[]}"
4760,0.12910998,0.10102922,"{""type"":""MultiPoint"",""coordinates"":[]}"
4761,0.13529249,0.105351746,"{""type"":""MultiPoint"",""coordinates"":[]}"
4762,0.1277607,0.12831974,"{""type"":""MultiPoint"",""coordinates"":[]}"
4763,0.12455277,0.12102014,"{""type"":""MultiPoint"",""coordinates"":[]}"
4764,0.14122102,0.1223672,"{""type"":""MultiPoint"",""coordinates"":[]}"
4765,0.10082151,0.13118404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4766,0.10082151,0.13118404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4767,0.07293935,0.11200726,"{""type"":""MultiPoint"",""coordinates"":[]}"
4768,0.044826545,0.13548565,"{""type"":""MultiPoint"",""coordinates"":[]}"
4769,-0.047567338,0.07086134,"{""type"":""MultiPoint"",""coordinates"":[]}"
4770,-0.049201965,0.037585676,"{""type"":""MultiPoint"",""coordinates"":[]}"
4771,-0.030544959,-0.025687337,"{""type"":""MultiPoint"",""coordinates"":[]}"
4772,-0.046536814,-0.06358689,"{""type"":""MultiPoint"",""coordinates"":[]}"
4773,-0.045673974,-0.048081696,"{""type"":""MultiPoint"",""coordinates"":[]}"
4774,-0.045673974,-0.048081696,"{""type"":""MultiPoint"",""coordinates"":[]}"
4775,-0.04933259,-0.061902285,"{""type"":""MultiPoint"",""coordinates"":[]}"
4776,-0.033219688,-0.049203575,"{""type"":""MultiPoint"",""coordinates"":[]}"
4777,-0.027959771,-0.039384842,"{""type"":""MultiPoint"",""coordinates"":[]}"
4778,-0.0016346723,-0.028674781,"{""type"":""MultiPoint"",""coordinates"":[]}"
4779,-0.0049160123,-0.01838857,"{""type"":""MultiPoint"",""coordinates"":[]}"
4780,-0.010968432,-0.017069042,"{""type"":""MultiPoint"",""coordinates"":[]}"
4781,-0.03476365,-0.058393538,"{""type"":""MultiPoint"",""coordinates"":[]}"
4782,-0.03476365,-0.058393538,"{""type"":""MultiPoint"",""coordinates"":[]}"
4783,-0.045921504,-0.0658291,"{""type"":""MultiPoint"",""coordinates"":[]}"
4784,-0.03168592,-0.049983025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4785,-0.0066700727,-0.025556087,"{""type"":""MultiPoint"",""coordinates"":[]}"
4786,-0.002374053,-0.012878418,"{""type"":""MultiPoint"",""coordinates"":[]}"
4787,-0.011797644,-0.037025034,"{""type"":""MultiPoint"",""coordinates"":[]}"
4788,-0.025753155,-0.04706663,"{""type"":""MultiPoint"",""coordinates"":[]}"
4789,-0.054381546,-0.056324482,"{""type"":""MultiPoint"",""coordinates"":[]}"
4790,-0.054381546,-0.056324482,"{""type"":""MultiPoint"",""coordinates"":[]}"
4791,-0.056058872,-0.07043153,"{""type"":""MultiPoint"",""coordinates"":[]}"
4792,-0.05865336,-0.06529915,"{""type"":""MultiPoint"",""coordinates"":[]}"
4793,-0.02538944,-0.02861476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4794,-0.035777196,-0.0249452,"{""type"":""MultiPoint"",""coordinates"":[]}"
4795,-0.13317694,-0.12684286,"{""type"":""MultiPoint"",""coordinates"":[]}"
4796,-0.15654178,-0.1424703,"{""type"":""MultiPoint"",""coordinates"":[]}"
4797,-0.12789029,-0.039076388,"{""type"":""MultiPoint"",""coordinates"":[]}"
4798,-0.0066817105,-0.033127844,"{""type"":""MultiPoint"",""coordinates"":[]}"
4799,-0.06520057,-0.057657957,"{""type"":""MultiPoint"",""coordinates"":[]}"
4800,-0.036610216,-0.04208243,"{""type"":""MultiPoint"",""coordinates"":[]}"
4801,-0.036346078,-0.044844687,"{""type"":""MultiPoint"",""coordinates"":[]}"
4802,-0.035536647,-0.03695041,"{""type"":""MultiPoint"",""coordinates"":[]}"
4803,-0.023755372,-0.016937613,"{""type"":""MultiPoint"",""coordinates"":[]}"
4804,-0.012008846,-0.020371556,"{""type"":""MultiPoint"",""coordinates"":[]}"
4805,-0.010287315,-0.016308844,"{""type"":""MultiPoint"",""coordinates"":[]}"
4806,-0.012843013,-0.045174778,"{""type"":""MultiPoint"",""coordinates"":[]}"
4807,-0.012843013,-0.045174778,"{""type"":""MultiPoint"",""coordinates"":[]}"
4808,-0.0362671,-0.07714456,"{""type"":""MultiPoint"",""coordinates"":[]}"
4809,-0.025693923,-0.03726065,"{""type"":""MultiPoint"",""coordinates"":[]}"
4810,-0.0010814369,-0.016604125,"{""type"":""MultiPoint"",""coordinates"":[]}"
4811,0.005807221,-0.01315397,"{""type"":""MultiPoint"",""coordinates"":[]}"
4812,-0.026633859,-0.0118101835,"{""type"":""MultiPoint"",""coordinates"":[]}"
4813,-0.12933108,-0.026795566,"{""type"":""MultiPoint"",""coordinates"":[]}"
4814,-0.011265397,-0.01716566,"{""type"":""MultiPoint"",""coordinates"":[]}"
4815,-0.011265397,-0.01716566,"{""type"":""MultiPoint"",""coordinates"":[]}"
4816,-0.17189205,-0.13472497,"{""type"":""MultiPoint"",""coordinates"":[]}"
4817,-0.08202052,-0.05748737,"{""type"":""MultiPoint"",""coordinates"":[]}"
4818,-0.07344134,-0.06119907,"{""type"":""MultiPoint"",""coordinates"":[]}"
4819,-0.050322473,-0.05478412,"{""type"":""MultiPoint"",""coordinates"":[]}"
4820,-0.05897139,-0.0607031,"{""type"":""MultiPoint"",""coordinates"":[]}"
4821,-0.056688547,-0.059396565,"{""type"":""MultiPoint"",""coordinates"":[]}"
4822,-0.056688547,-0.059396565,"{""type"":""MultiPoint"",""coordinates"":[]}"
4823,-0.058545098,-0.06105274,"{""type"":""MultiPoint"",""coordinates"":[]}"
4824,-0.06447579,-0.050518155,"{""type"":""MultiPoint"",""coordinates"":[]}"
4825,-0.056876257,-0.04831934,"{""type"":""MultiPoint"",""coordinates"":[]}"
4826,-0.06326003,-0.066708565,"{""type"":""MultiPoint"",""coordinates"":[]}"
4827,-0.044807963,-0.06092614,"{""type"":""MultiPoint"",""coordinates"":[]}"
4828,-0.06522894,-0.047406197,"{""type"":""MultiPoint"",""coordinates"":[]}"
4829,-0.066596135,-0.04947579,"{""type"":""MultiPoint"",""coordinates"":[]}"
4830,-0.066596135,-0.04947579,"{""type"":""MultiPoint"",""coordinates"":[]}"
4831,-0.05728229,-0.08659464,"{""type"":""MultiPoint"",""coordinates"":[]}"
4832,-0.058895364,-0.08137357,"{""type"":""MultiPoint"",""coordinates"":[]}"
4833,-0.039716303,-0.040552557,"{""type"":""MultiPoint"",""coordinates"":[]}"
4834,-0.022307813,-0.05891627,"{""type"":""MultiPoint"",""coordinates"":[]}"
4835,-0.04098928,-0.046556592,"{""type"":""MultiPoint"",""coordinates"":[]}"
4836,-0.02344361,-0.055303276,"{""type"":""MultiPoint"",""coordinates"":[]}"
4837,-0.02344361,-0.055303276,"{""type"":""MultiPoint"",""coordinates"":[]}"
4838,-0.023016453,-0.055809915,"{""type"":""MultiPoint"",""coordinates"":[]}"
4839,-0.020024061,-0.052447498,"{""type"":""MultiPoint"",""coordinates"":[]}"
4840,-0.02445656,-0.055981696,"{""type"":""MultiPoint"",""coordinates"":[]}"
4841,-0.042192012,-0.061847568,"{""type"":""MultiPoint"",""coordinates"":[]}"
4842,-0.023879617,-0.04976952,"{""type"":""MultiPoint"",""coordinates"":[]}"
4843,-0.023879617,-0.04976952,"{""type"":""MultiPoint"",""coordinates"":[]}"
4844,-0.022417545,-0.052752852,"{""type"":""MultiPoint"",""coordinates"":[]}"
4845,-0.0556345,-0.028367996,"{""type"":""MultiPoint"",""coordinates"":[]}"
4846,-0.056346968,-0.015128493,"{""type"":""MultiPoint"",""coordinates"":[]}"
4847,-0.09004997,-0.001040101,"{""type"":""MultiPoint"",""coordinates"":[]}"
4848,-0.10575302,-0.01064831,"{""type"":""MultiPoint"",""coordinates"":[]}"
4849,-0.089649245,0.0026146173,"{""type"":""MultiPoint"",""coordinates"":[]}"
4850,-0.091810286,-0.024425507,"{""type"":""MultiPoint"",""coordinates"":[]}"
4851,-0.091810286,-0.024425507,"{""type"":""MultiPoint"",""coordinates"":[]}"
4852,-0.034831405,-0.05413437,"{""type"":""MultiPoint"",""coordinates"":[]}"
4853,-0.057720467,-0.06342429,"{""type"":""MultiPoint"",""coordinates"":[]}"
4854,-0.050411403,-0.051862,"{""type"":""MultiPoint"",""coordinates"":[]}"
4855,-2.9459596E-4,-0.04686576,"{""type"":""MultiPoint"",""coordinates"":[]}"
4856,-8.468628E-4,-0.04088235,"{""type"":""MultiPoint"",""coordinates"":[]}"
4857,0.041642517,-0.011882305,"{""type"":""MultiPoint"",""coordinates"":[]}"
4858,0.06216696,0.01916641,"{""type"":""MultiPoint"",""coordinates"":[]}"
4859,0.1191989,0.071932554,"{""type"":""MultiPoint"",""coordinates"":[]}"
4860,0.10781944,0.118605494,"{""type"":""MultiPoint"",""coordinates"":[]}"
4861,0.119062915,0.11000371,"{""type"":""MultiPoint"",""coordinates"":[]}"
4862,0.112556666,0.10032678,"{""type"":""MultiPoint"",""coordinates"":[]}"
4863,0.10713151,0.1022262,"{""type"":""MultiPoint"",""coordinates"":[]}"
4864,0.11151643,0.10535145,"{""type"":""MultiPoint"",""coordinates"":[]}"
4865,0.08739418,0.113693476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4866,0.08739418,0.113693476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4867,0.07226036,0.10602325,"{""type"":""MultiPoint"",""coordinates"":[]}"
4868,0.022177951,0.13167858,"{""type"":""MultiPoint"",""coordinates"":[]}"
4869,-0.02125171,0.094061255,"{""type"":""MultiPoint"",""coordinates"":[]}"
4870,-0.062404104,0.058924317,"{""type"":""MultiPoint"",""coordinates"":[]}"
4871,-0.076693214,0.04680696,"{""type"":""MultiPoint"",""coordinates"":[]}"
4872,-0.04156128,0.05533105,"{""type"":""MultiPoint"",""coordinates"":[]}"
4873,-0.04229933,-0.04066664,"{""type"":""MultiPoint"",""coordinates"":[]}"
4874,-0.0481776,-0.04843515,"{""type"":""MultiPoint"",""coordinates"":[]}"
4875,-0.054809563,-0.055781007,"{""type"":""MultiPoint"",""coordinates"":[]}"
4876,-0.05758537,-0.05744058,"{""type"":""MultiPoint"",""coordinates"":[]}"
4877,-0.05758537,-0.05744058,"{""type"":""MultiPoint"",""coordinates"":[]}"
4878,-0.053626493,-0.066648245,"{""type"":""MultiPoint"",""coordinates"":[]}"
4879,-0.033367798,-0.02127558,"{""type"":""MultiPoint"",""coordinates"":[]}"
4880,-0.011581436,-0.009829402,"{""type"":""MultiPoint"",""coordinates"":[]}"
4881,-0.016989969,-0.015981138,"{""type"":""MultiPoint"",""coordinates"":[]}"
4882,-0.04162544,-0.02990377,"{""type"":""MultiPoint"",""coordinates"":[]}"
4883,-0.07003767,-0.07126421,"{""type"":""MultiPoint"",""coordinates"":[]}"
4884,-0.07003767,-0.07126421,"{""type"":""MultiPoint"",""coordinates"":[]}"
4885,-0.06527039,-0.07083702,"{""type"":""MultiPoint"",""coordinates"":[]}"
4886,-0.049466386,-0.050193787,"{""type"":""MultiPoint"",""coordinates"":[]}"
4887,-0.025378555,-0.02223432,"{""type"":""MultiPoint"",""coordinates"":[]}"
4888,-0.01141867,-0.0077177286,"{""type"":""MultiPoint"",""coordinates"":[]}"
4889,-0.03628412,-0.04986763,"{""type"":""MultiPoint"",""coordinates"":[]}"
4890,-0.03628412,-0.04986763,"{""type"":""MultiPoint"",""coordinates"":[]}"
4891,-0.06172314,-0.063640475,"{""type"":""MultiPoint"",""coordinates"":[]}"
4892,-0.06955515,-0.0594337,"{""type"":""MultiPoint"",""coordinates"":[]}"
4893,-0.059826136,-0.0571028,"{""type"":""MultiPoint"",""coordinates"":[]}"
4894,-0.053752974,-0.041144073,"{""type"":""MultiPoint"",""coordinates"":[]}"
4895,-0.040297445,-0.023407578,"{""type"":""MultiPoint"",""coordinates"":[]}"
4896,-0.03622614,-0.009641826,"{""type"":""MultiPoint"",""coordinates"":[]}"
4897,-0.07377468,-0.018802226,"{""type"":""MultiPoint"",""coordinates"":[]}"
4898,-0.07377468,-0.018802226,"{""type"":""MultiPoint"",""coordinates"":[]}"
4899,-0.120554,-0.109514356,"{""type"":""MultiPoint"",""coordinates"":[]}"
4900,-0.10630581,-0.12858182,"{""type"":""MultiPoint"",""coordinates"":[]}"
4901,-0.020274848,-0.0089380145,"{""type"":""MultiPoint"",""coordinates"":[]}"
4902,-0.13797197,-0.028699577,"{""type"":""MultiPoint"",""coordinates"":[]}"
4903,-0.020879507,-0.031210482,"{""type"":""MultiPoint"",""coordinates"":[]}"
4904,-0.030464798,-0.04619962,"{""type"":""MultiPoint"",""coordinates"":[]}"
4905,-0.028054506,-0.0417732,"{""type"":""MultiPoint"",""coordinates"":[]}"
4906,-0.053551584,-0.051130414,"{""type"":""MultiPoint"",""coordinates"":[]}"
4907,-0.034011573,-0.043203473,"{""type"":""MultiPoint"",""coordinates"":[]}"
4908,-0.034517825,-0.038204014,"{""type"":""MultiPoint"",""coordinates"":[]}"
4909,-0.029579699,-0.021282613,"{""type"":""MultiPoint"",""coordinates"":[]}"
4910,-0.016839445,-0.030563772,"{""type"":""MultiPoint"",""coordinates"":[]}"
4911,-0.02679658,-0.045919836,"{""type"":""MultiPoint"",""coordinates"":[]}"
4912,-0.04161647,-0.081166446,"{""type"":""MultiPoint"",""coordinates"":[]}"
4913,-0.04161647,-0.081166446,"{""type"":""MultiPoint"",""coordinates"":[]}"
4914,-0.05383861,-0.09137702,"{""type"":""MultiPoint"",""coordinates"":[]}"
4915,-0.03592214,-0.03806722,"{""type"":""MultiPoint"",""coordinates"":[]}"
4916,-0.019055277,-0.02533561,"{""type"":""MultiPoint"",""coordinates"":[]}"
4917,-0.018066049,-0.030535042,"{""type"":""MultiPoint"",""coordinates"":[]}"
4918,-0.019913763,-0.016092002,"{""type"":""MultiPoint"",""coordinates"":[]}"
4919,-0.1273607,-0.027607441,"{""type"":""MultiPoint"",""coordinates"":[]}"
4920,-0.0068668276,0.004373312,"{""type"":""MultiPoint"",""coordinates"":[]}"
4921,-0.0068668276,0.004373312,"{""type"":""MultiPoint"",""coordinates"":[]}"
4922,-0.083619356,-0.12367582,"{""type"":""MultiPoint"",""coordinates"":[]}"
4923,-0.17206985,-0.17608583,"{""type"":""MultiPoint"",""coordinates"":[]}"
4924,-0.076732665,-0.066396,"{""type"":""MultiPoint"",""coordinates"":[]}"
4925,-0.049404144,-0.056186497,"{""type"":""MultiPoint"",""coordinates"":[]}"
4926,-0.052572936,-0.051855028,"{""type"":""MultiPoint"",""coordinates"":[]}"
4927,-0.051426217,-0.050773203,"{""type"":""MultiPoint"",""coordinates"":[]}"
4928,-0.051426217,-0.050773203,"{""type"":""MultiPoint"",""coordinates"":[]}"
4929,-0.049699217,-0.059267163,"{""type"":""MultiPoint"",""coordinates"":[]}"
4930,-0.0508402,-0.055680037,"{""type"":""MultiPoint"",""coordinates"":[]}"
4931,-0.046711966,-0.054416895,"{""type"":""MultiPoint"",""coordinates"":[]}"
4932,-0.04420933,-0.043644607,"{""type"":""MultiPoint"",""coordinates"":[]}"
4933,-0.0599036,-0.0546335,"{""type"":""MultiPoint"",""coordinates"":[]}"
4934,-0.0488344,-0.07902795,"{""type"":""MultiPoint"",""coordinates"":[]}"
4935,-0.068235226,-0.071306944,"{""type"":""MultiPoint"",""coordinates"":[]}"
4936,-0.05644785,-0.065142274,"{""type"":""MultiPoint"",""coordinates"":[]}"
4937,-0.055814415,-0.0554291,"{""type"":""MultiPoint"",""coordinates"":[]}"
4938,-0.034951,-0.0622707,"{""type"":""MultiPoint"",""coordinates"":[]}"
4939,-0.034951,-0.0622707,"{""type"":""MultiPoint"",""coordinates"":[]}"
4940,-0.029748082,-0.059496224,"{""type"":""MultiPoint"",""coordinates"":[]}"
4941,-0.026004821,-0.05469936,"{""type"":""MultiPoint"",""coordinates"":[]}"
4942,-0.025158733,-0.05090922,"{""type"":""MultiPoint"",""coordinates"":[]}"
4943,-0.048455,-0.06477225,"{""type"":""MultiPoint"",""coordinates"":[]}"
4944,-0.034662664,-0.0575611,"{""type"":""MultiPoint"",""coordinates"":[]}"
4945,-0.034662664,-0.0575611,"{""type"":""MultiPoint"",""coordinates"":[]}"
4946,-0.025793463,-0.0542745,"{""type"":""MultiPoint"",""coordinates"":[]}"
4947,-0.023434103,-0.049158394,"{""type"":""MultiPoint"",""coordinates"":[]}"
4948,0.026671648,-0.035919845,"{""type"":""MultiPoint"",""coordinates"":[]}"
4949,-0.07182948,-0.035404623,"{""type"":""MultiPoint"",""coordinates"":[]}"
4950,-0.08150259,-0.024977386,"{""type"":""MultiPoint"",""coordinates"":[]}"
4951,0.0152422935,-0.04640603,"{""type"":""MultiPoint"",""coordinates"":[]}"
4952,-0.029705912,-0.032147825,"{""type"":""MultiPoint"",""coordinates"":[]}"
4953,-0.054876268,-0.030590534,"{""type"":""MultiPoint"",""coordinates"":[]}"
4954,0.019009143,-0.01807177,"{""type"":""MultiPoint"",""coordinates"":[]}"
4955,0.031641364,0.0044355392,"{""type"":""MultiPoint"",""coordinates"":[]}"
4956,0.087040335,0.064323425,"{""type"":""MultiPoint"",""coordinates"":[]}"
4957,0.09312567,0.080862224,"{""type"":""MultiPoint"",""coordinates"":[]}"
4958,0.098626226,0.101569116,"{""type"":""MultiPoint"",""coordinates"":[]}"
4959,0.12258074,0.1140849,"{""type"":""MultiPoint"",""coordinates"":[]}"
4960,0.119258955,0.11311871,"{""type"":""MultiPoint"",""coordinates"":[]}"
4961,0.10932046,0.102271914,"{""type"":""MultiPoint"",""coordinates"":[]}"
4962,0.11259258,0.100660145,"{""type"":""MultiPoint"",""coordinates"":[]}"
4963,0.0728033,0.10079646,"{""type"":""MultiPoint"",""coordinates"":[]}"
4964,0.0728033,0.10079646,"{""type"":""MultiPoint"",""coordinates"":[]}"
4965,0.048202593,0.104298115,"{""type"":""MultiPoint"",""coordinates"":[]}"
4966,-0.0059588067,0.1164476,"{""type"":""MultiPoint"",""coordinates"":[]}"
4967,-0.04585349,0.08466327,"{""type"":""MultiPoint"",""coordinates"":[]}"
4968,-0.04524839,0.058631122,"{""type"":""MultiPoint"",""coordinates"":[]}"
4969,-0.042457327,0.063310415,"{""type"":""MultiPoint"",""coordinates"":[]}"
4970,-0.027737662,0.062354505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4971,-0.04706893,-0.050486445,"{""type"":""MultiPoint"",""coordinates"":[]}"
4972,-0.05164945,-0.057504594,"{""type"":""MultiPoint"",""coordinates"":[]}"
4973,-0.049491353,-0.04756838,"{""type"":""MultiPoint"",""coordinates"":[]}"
4974,-0.049491353,-0.04756838,"{""type"":""MultiPoint"",""coordinates"":[]}"
4975,-0.061695203,-0.059185505,"{""type"":""MultiPoint"",""coordinates"":[]}"
4976,-0.06770779,-0.08102292,"{""type"":""MultiPoint"",""coordinates"":[]}"
4977,-0.03664574,-0.060305357,"{""type"":""MultiPoint"",""coordinates"":[]}"
4978,-0.036351904,-0.025037885,"{""type"":""MultiPoint"",""coordinates"":[]}"
4979,-0.012116507,-0.013355792,"{""type"":""MultiPoint"",""coordinates"":[]}"
4980,-0.013148166,-0.008424342,"{""type"":""MultiPoint"",""coordinates"":[]}"
4981,-0.04561551,-0.037992954,"{""type"":""MultiPoint"",""coordinates"":[]}"
4982,-0.04561551,-0.037992954,"{""type"":""MultiPoint"",""coordinates"":[]}"
4983,-0.079134755,-0.08148539,"{""type"":""MultiPoint"",""coordinates"":[]}"
4984,-0.04938768,-0.045156956,"{""type"":""MultiPoint"",""coordinates"":[]}"
4985,-0.022855759,-0.034970224,"{""type"":""MultiPoint"",""coordinates"":[]}"
4986,-0.03213997,-0.017576635,"{""type"":""MultiPoint"",""coordinates"":[]}"
4987,-0.045912936,-0.046639502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4988,-0.045912936,-0.046639502,"{""type"":""MultiPoint"",""coordinates"":[]}"
4989,-0.059653748,-0.056178927,"{""type"":""MultiPoint"",""coordinates"":[]}"
4990,-0.06244447,-0.039845526,"{""type"":""MultiPoint"",""coordinates"":[]}"
4991,-0.050017584,-0.05342424,"{""type"":""MultiPoint"",""coordinates"":[]}"
